Gene	logFC_ISPY2	FDR_ISPY2	logFC_GSE	FDR_GSE	sig_ISPY2	sig_GSE	sig_ambas	categoria
PCYOX1	-0.01410494063577236	0.9753421703339124	0.5729937436159417	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TBC1D7	-0.01157784829749662	0.9753421703339124	-0.14998453066246475	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NFKB1	-0.01804668891685339	0.9753421703339124	0.04257651289774508	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAPK8IP2	-0.01989617187357567	0.9753421703339124	0.10160078186394109	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ANAPC7	0.01431020772920404	0.9753421703339124	0.13477136463453615	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FBXW8	0.01610939067315907	0.9753421703339124	0.7437963953132084	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SPAG4	0.01339045430504624	0.9753421703339124	0.24591534376233457	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SDC1	-0.0275699330670612	0.9753421703339124	-0.1564544027406118	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GOT2	0.01387518009884976	0.9753421703339124	0.437942946777321	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ANKRD52	0.01553847276175839	0.9753421703339124	0.5388875878213272	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CEP135	-0.01295137787018332	0.9753421703339124	-0.07158101591844329	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PITHD1	0.01579628312450957	0.9753421703339124	-0.2023952827345465	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TSLP	-0.01974242672940464	0.9753421703339124	-1.168996154806686	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PRR29	0.01905741277744344	0.9753421703339124	-0.6690337721463797	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
JPX	0.01320738268497676	0.9753421703339124	-0.22603305549117048	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NEFL	0.02060341777461644	0.9753421703339124	3.3018625922840736	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PDE11A	-0.01865727416972147	0.9753421703339124	1.7394755010706335	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
C20orf141	0.01097997483175514	0.975365036490248	0.3158277979918187	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PRSS37	0.02102290674983114	0.9755102329631108	-2.5415962866931525	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NOX1	0.01150883624227168	0.9755102329631108	-0.919253886766586	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NDUFS2	0.01302832339370081	0.9755979263638084	-0.7091613569267938	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
F7	-0.01663967463661094	0.9756004199933374	3.3663935414293547	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DDX56	0.01027157994565051	0.9756004199933374	-0.1575500052423151	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TECTA	-0.01795192500592748	0.9756004199933374	3.0015468522191093	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RHOBTB2	0.01758373912567641	0.9756004199933374	-0.6213246917870491	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PPM1M	0.01155444912549467	0.9756004199933374	-0.06064876275421595	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
REN	0.02103552734766809	0.9756004199933374	0.9877490762918596	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
WDR41	-0.01642103919315746	0.9756004199933374	-0.29533811089152173	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MIAT	-0.03145018329047482	0.9756004199933374	2.079448612064717	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NKX3-1	-0.02092093888493764	0.9756004199933374	-0.9467542433892778	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GH2	0.01888854844887006	0.9756004199933374	1.4931443859647426	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PCDH11X	0.01712863161350278	0.9756004199933374	-1.610827299141829	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PHF12	0.01196706242818828	0.9756218080042094	0.7536634183258212	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ETS2	0.01903933906002004	0.9756281610849424	1.0072575175959049	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GTF2A2	-0.01331044482136009	0.9756281610849424	-0.3071698824272455	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RGPD6	0.01475358829858983	0.9756281610849424	0.3313361664822371	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PCDHGA5	-0.01721004541226705	0.9756281610849424	1.6371556653910988	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CYP4V2	-0.02286128285094211	0.9756281610849424	-0.509450997609808	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PDE3B	-0.01169976837920191	0.9756281610849424	1.1547168627037847	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RSRC1	-0.02048602068173136	0.9756281610849424	-0.02759579195660615	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MCAT	-0.01270099031569778	0.9756281610849424	0.13749057466309433	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MYO6	-0.02245313782349464	0.9756281610849424	0.46803268087823025	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NCAM2	-0.01317980704346107	0.9756281610849424	3.358873485641967	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM89A	0.02628374459703446	0.9756281610849424	0.3581025915436666	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NUBP1	-0.01639269756159884	0.9756281610849424	-0.3172363141727916	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
VPS45	0.01269995075778315	0.9756281610849424	-0.5577425415195695	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZDHHC21	-0.01624714121573591	0.9756281610849424	-0.05055923051775556	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CACNG8	-0.01113080191862289	0.9756281610849424	0.7557318254457205	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF771	-0.01458828035235564	0.9756281610849424	-1.1221795433022912	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SNX5	-0.01702779449581486	0.9756281610849424	-0.04114272819241542	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NDUFS3	0.01713725812040542	0.9756281610849424	-0.6110277349919028	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KCNMB2	0.02474306505443928	0.9756281610849424	3.1820861981610333	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KCTD1	0.01461282850941946	0.975744666986258	-1.397031119670619	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DNHD1	0.01144297933650648	0.975744666986258	-0.24836937611270055	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NUDT13	0.01890886542284389	0.9759026331369444	0.05103054046442184	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IQCA1	-0.01597950064744422	0.9760370317265612	0.2664580663993363	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CDHR2	0.01866954824825393	0.9760370317265612	0.15524833631013396	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PTRH2	-0.02003408655687519	0.9760397191370233	-0.31087051481581024	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
OXCT2	0.02179885466250805	0.9760397191370233	2.1588488886070056	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TANGO2	0.01248058580000309	0.97618344783574	0.27630052315616965	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CECR2	-0.02064339515967273	0.97618344783574	2.125970280922628	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PROKR2	0.0206994765734708	0.97618344783574	-1.711438342207424	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SEC31B	-0.02092413051011339	0.9762298117949848	-1.209724416308169	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BDH1	-0.02151011289234168	0.9762298117949848	0.17407338705929343	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF746	-0.01052603454250341	0.976246635083634	-0.07810916529809579	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ACAA1	0.01696396199230309	0.9762848252060364	0.4031462193478698	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RMND5A	0.01139461253670331	0.9764190024541236	0.5235081738726854	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RASL11A	0.0202039357297878	0.976508607802517	0.4928581197220515	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DUSP12	0.01947602633546671	0.9765421487176104	-0.2735450213417875	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF429	0.0131297988364242	0.9765685496192444	-0.5876000663396611	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GABARAP	0.01513589028104561	0.9765685496192444	0.01933006507057649	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
WDFY1	-0.01469692327333115	0.9765685496192444	0.4366659129073725	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
UST	0.01832664003939353	0.9765685496192444	-1.53831963593383	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GABPB2	-0.01361636665390046	0.9765685496192444	0.08707853756794533	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ONECUT1	-0.02229786069923949	0.9765685496192444	-0.9940316146737316	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GDPD2	-0.01534179569951342	0.9765685496192444	0.6148536348052352	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HCN2	0.01356568364611204	0.9765685496192444	0.9346447902649996	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ASH1L	0.01400658386679059	0.9765685496192444	0.3070354370035261	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ACTN2	0.01975357006073203	0.9765685496192444	0.22984624938785833	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GYPE	0.01637354781054469	0.9765685496192444	0.675852686160902	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MEN1	0.01249650745016449	0.9765685496192444	-0.4806276631055332	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NBPF14	0.01396071565355352	0.9765685496192444	0.1739235729876277	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAGEE2	0.01912212069814542	0.9765685496192444	-1.254675071337456	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
C12orf4	0.01727597526946392	0.9766031416338372	-0.8622259348743472	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TOE1	0.01398967737228901	0.976707877604542	-0.6160309501452333	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LGI1	-0.01293895788878578	0.976707877604542	0.8980147542273267	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ACP1	-0.0123152960916274	0.976707877604542	-0.998300696821904	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CAMK2A	-0.01706113330050561	0.976707877604542	-0.978911382777384	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RFPL4AL1	0.01779380277580188	0.976707877604542	-2.1733398010672533	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CD80	-0.01475650635589356	0.976707877604542	-0.8448057100325923	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TAF7	-0.0150854808411305	0.976707877604542	-0.3650141293928267	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
AP1B1	0.01264011234520617	0.976707877604542	0.4801272610816139	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RAPGEF3	0.01683197461290163	0.976707877604542	0.9144797685778916	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM83C	0.02730380624099507	0.976707877604542	-2.6464518221134683	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EFNB3	-0.03465171162298759	0.976707877604542	2.0329289176130163	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IRF2BPL	-0.0154949025186485	0.976707877604542	0.02699921238350112	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM216A	0.02556004814794511	0.976707877604542	-0.8668051449722234	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SOCS7	0.01545251773631711	0.976707877604542	0.29124312075008746	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ALKBH5	-0.01101107037989449	0.9768477350575164	0.5806903262325444	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NR2C2	-0.01650449563203327	0.9768477350575164	0.538392288613789	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SULT1C4	0.01321518848826395	0.9768477350575164	1.020740703745791	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TBRG4	-0.01146584961062177	0.9768477350575164	-0.24689413593894172	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF331	-0.01101634112089894	0.9768477350575164	-0.1788547177835926	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BRWD3	-0.01348527292954707	0.9768477350575164	0.01268503055373301	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZCRB1	0.01364525542120265	0.9769146748832775	0.2064122801154956	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BLOC1S6	-0.01393262935200891	0.9770117787215812	0.17891420776255432	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MMP17	0.01458539877076876	0.9770117787215812	-0.17630220127616966	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HPN-AS1	0.01191696303186111	0.9770117787215812	-0.8871473922266115	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MYOCD	0.0162598165271471	0.9770117787215812	2.6390463840810794	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CCDC181	-0.02099310608962133	0.9770117787215812	-2.537439384369698	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZMAT2	0.03429957505790544	0.9770874565581972	-0.0708551375151071	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CLDN14	0.01718560668235157	0.977137569559767	2.106178292919381	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BEST1	-0.01325268552461243	0.9771565196959344	-0.24269077627115207	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CSRP3	-0.01249661687731427	0.977305676677142	0.2783948057146213	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CTNNA3	0.01736619795371192	0.977320839991872	-1.6990501900663677	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RPS26	0.01294266017398898	0.9773742334298312	-0.609350581494741	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
R3HDM4	-0.0151923364520078	0.9774666409261826	0.8781416328334902	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
B3GNT7	-0.01169643085116134	0.9774666409261826	-1.8322078751398072	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PAPOLB	0.01562300523426514	0.9774666409261826	0.9695364528227856	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PCDHGB7	0.01264428881472151	0.9774666409261826	0.4177132224331899	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NUGGC	0.01301150808848947	0.9775332703028792	2.125323365612098	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DDHD2	-0.02064095128668187	0.9775332703028792	-0.10386429979488156	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
UNC5CL	0.01235950465977216	0.9775332703028792	0.4570303933761546	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LGI3	0.01401834728529448	0.9775332703028792	-0.38297597523899973	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TM2D2	0.01790126023599787	0.9775332703028792	-0.28107754458879236	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLN	-0.01631722930459076	0.9775332703028792	0.11351582572139958	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SF3B2	-0.0121551494592475	0.9775332703028792	-0.12993434067852083	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EXOSC7	-0.01168800496069787	0.9775332703028792	-0.1140047344135767	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TUT1	0.01383788367894108	0.9775332703028792	-0.71104123482358494	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
OPRK1	-0.01345840856449795	0.9775332703028792	0.513423841365776	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DHX9	0.01805604493808216	0.9775332703028792	0.1322884534902132	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GPRIN3	0.01745829913734911	0.9775332703028792	-0.44643322102436217	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM200B	-0.01185489960059122	0.9775332703028792	-0.4813437063944144	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GIPC2	-0.0154260728420054	0.9775332703028792	0.9925119072756368	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GBA3	0.02623659973372719	0.9775332703028792	2.943852511635651	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CAMSAP3	0.01469544600682105	0.9775332703028792	0.1667895752186869	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TMEM217	0.0138358592766863	0.9775332703028792	-1.2418396373138385	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM20C	-0.01334542503328445	0.9775332703028792	0.6512910769520237	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FNBP1	-0.01568218708394949	0.9775332703028792	-0.29549332047710725	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TMEM229B	-0.01499496635115222	0.9775332703028792	0.29658387947350684	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SVIP	-0.01502808630154472	0.9775332703028792	0.4137630493367472	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DMC1	0.01611176159471801	0.9775332703028792	-0.01550424448346818	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
STX17	-0.01353874632963169	0.9775332703028792	-0.19170652991389608	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IL17RC	-0.01418070069851018	0.9775332703028792	-0.1489240891329434	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF254	-0.01088263938283157	0.9775606123676548	-0.2313397029192529	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LHPP	-0.01009733544892537	0.9776117297262152	-0.02802026096798954	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TRIML1	-0.01641449180208267	0.9777314768296412	-1.1435455617638783	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LRRC38	0.01410300742280829	0.9777314768296412	1.7912589195271391	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ALDH3B1	-0.01290343054111702	0.9777314768296412	-1.0136221530959408	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IP6K2	-0.01126404771023716	0.9777314768296412	-0.49184004101640955	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF285	-0.01483119038500128	0.9778021843138288	-0.9867289541175636	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ASCC2	-0.01065794897047331	0.9778522182632678	0.8681879985422751	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LOC100268168	0.01373343546533899	0.977943849674011	-1.4307875159427623	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PAFAH1B1	0.01054633327861916	0.9780358103189608	0.5736616637639582	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM181B	0.00981328080830172	0.9781347423984348	1.006507304034837	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KRTDAP	0.02284523353577363	0.9781347423984348	0.7241520328001455	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CHCHD6	0.01669965895205223	0.9782203294896956	-0.4368567825300493	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GSTA2	0.01482894712844874	0.978246124787573	-0.7597624424492476	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ALKBH7	-0.01754983494738413	0.9783131610156176	-0.5749092983820828	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CACNB3	-0.01303558206124271	0.9783131610156176	0.04398545666368848	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
COG4	0.01043836515839513	0.9783131610156176	0.2508271029782938	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TPGS1	0.01507264138899488	0.9783131610156176	-0.32634939000462804	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LOC100130691	-0.01212669840054066	0.9783131610156176	0.01196445871994245	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IL17C	-0.02299646185551929	0.9783510785192686	2.6045046767557256	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
THAP9	0.01220036110959132	0.9783510785192686	-0.6009764955202467	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF592	-0.01293503674928466	0.9783510785192686	1.1082014485516758	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TSFM	0.01508690339406475	0.9783510785192686	0.08448900342660483	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TIGD3	-0.01556134303587385	0.9783510785192686	-1.104315237667668	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TMPRSS11A	-0.01737737776075592	0.9783510785192686	-0.43642434028953614	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NDUFB4	0.01054512957998167	0.9783510785192686	-0.17415365058101115	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ITGAE	-0.01371625540296563	0.9783510785192686	-0.09737755556844437	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SGPP1	-0.01325870401780031	0.9783510785192686	0.86948649711611	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SYT15	-0.01245450566285515	0.9783510785192686	0.04062133748173767	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CKB	-0.01219222702485852	0.9783510785192686	1.2467488546564098	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ARL11	-0.01454283160985651	0.9783510785192686	-0.10346740751871145	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CHRM4	0.01155877149787506	0.9783510785192686	2.551604498647632	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
M6PR	0.01567759114369611	0.9783510785192686	-0.6639606136505929	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLITRK3	-0.01538056938593131	0.9783510785192686	-2.129779178855338	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GLYAT	0.01292252557859581	0.9783510785192686	0.1658412099726055	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CDH17	0.03023623497656404	0.9783510785192686	-3.889178588927451	0.8529694953744953	FALSE	FALSE	FALSE	No significativo
FXR1	-0.01005205084714916	0.9783510785192686	-0.0235637672765933	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LY6G6F	0.01381348142474122	0.9783510785192686	0.9388449646814128	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF613	-0.01764611260053656	0.9783510785192686	0.25796132867586674	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ARHGEF7	0.01055795079425859	0.9784494066376408	-0.28868595402791547	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PTGER4P2-CDK2AP2P2	0.01349400886359876	0.9784494066376408	-0.5896975895683969	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PLEKHG5	0.01386965402783091	0.9784848632397344	-0.8632612438493101	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FREM2	0.01645432328427326	0.9784848632397344	1.230748834522586	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CR1	0.01519950393025808	0.9785763331507688	0.6250383729209593	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HNRNPK	0.01043916762415396	0.9785763331507688	-0.06678076342122927	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LINGO3	-0.01209385201801903	0.9785886172620072	1.189516446784582	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BHLHE22	-0.03117398916671293	0.9785886172620072	0.5971023857455565	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
C16orf89	-0.01368842443143492	0.9786325374442616	-0.8104148387248021	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CAMK2B	0.01455738542065557	0.9787032416225518	-0.8922007213586323	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZSCAN12	-0.01381891630646925	0.9787317651377726	0.01550232021564901	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF577	0.01394214951396103	0.9787317651377726	0.12586502458516555	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PRR7	0.01296970691761944	0.9787691567149528	-1.149639505018849	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MTMR11	-0.01948700552607089	0.9787691567149528	-1.4770943773231495	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IDUA	-0.02048715142893669	0.9787691567149528	1.0687633238258547	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DHX32	-0.02132445149641637	0.9787691567149528	-0.7860056996071246	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF20	-0.01042813371997612	0.9787691567149528	-0.179845227517415	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TFAM	-0.00942134923674582	0.9787691567149528	-0.26171381672096905	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF696	-0.01366593715234111	0.9787691567149528	-0.08086235690099688	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAFB	-0.01456462585034031	0.9787691567149528	-0.4513138487727364	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NOP10	-0.01318868888037794	0.9787691567149528	-0.434218700364009	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CPM	0.01652393718881627	0.9788254666044256	0.28637224755973406	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SAMD9	0.01733519359486468	0.9789667448427352	-0.7639566766948328	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LILRA5	-0.01266170596925108	0.9789667448427352	-0.69357183124211	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GBA	0.01219642173223152	0.9790380097731162	0.355960426804165	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAD2L1BP	-0.01089662782002896	0.9791027012718074	0.01334158629759798	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PM20D1	0.0183914391493859	0.9791777193597152	0.2076346793735614	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CDKN2B-AS1	0.01681081869745208	0.9793608337596352	-1.6758628726072715	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MYO1H	-0.01226824241761067	0.9796626121930164	0.8945886757621194	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LOC100129534	-0.01604282249092714	0.9796626121930164	1.1360873620431369	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MBOAT4	0.01478555926391946	0.9797450208728364	-2.6462786443216224	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KLHL14	-0.01172108843537422	0.9797450208728364	3.877888331483496	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FPR1	0.01635210008936541	0.9797450208728364	-0.7873520582269662	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FIZ1	-0.01235303022013112	0.9797450208728364	0.0854533350124121	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SULT2A1	-0.01165537743247436	0.9797450208728364	2.2503878513896507	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RXRG	0.01643858401269347	0.9797450208728364	2.974782648988374	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CAPZA2	-0.01251671499699133	0.9797450208728364	-0.2560165304140225	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PAH	0.01120216665754757	0.9797638244299826	-0.7346488091262972	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MYL2	-0.0130618263391147	0.97985183126131	-1.0821955997295842	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
